Ev,S11,E33,E11,S33
0.001103595,15.55074188,-0.00011826,0.001340114,0
0.001101542,15.61113891,-0.000119205,0.001339953,0
0.001107145,15.6607329,-0.000119971,0.001347088,0
0.001105877,15.70650176,-0.000120544,0.001346966,0
0.001110039,15.73597247,-0.000122063,0.001354165,0
0.001109497,15.79404388,-0.000122256,0.00135401,0
0.001114711,15.84989007,-0.000123209,0.001361128,0
0.001116861,15.90276649,-0.000122063,0.001360987,0
0.001123347,15.90605205,-0.000122449,0.001368246,0
0.001119422,15.95405345,-0.000124348,0.001368117,0
0.001119747,15.97207594,-0.000124161,0.001368069,0
0.001127362,15.99029606,-0.000123968,0.001375298,0
0.001125246,16.06924575,-0.000124921,0.001375087,0
0.001130915,16.09435697,-0.000125687,0.001382288,0
0.001133929,16.10813814,-0.000124161,0.001382251,0
0.001139164,16.15963843,-0.000125114,0.001389391,0
0.001137682,16.14574851,-0.000125873,0.001389428,0
0.001145116,16.22321331,-0.000125687,0.001396489,0
0.001145279,16.30661136,-0.000125493,0.001396266,0
0.001150146,16.35143491,-0.000126639,0.001403424,0
0.001148489,16.40315271,-0.000127399,0.001403286,0
0.001147872,16.49459631,-0.000127585,0.001403042,0
0.001153196,16.50880307,-0.000128538,0.001410271,0
0.001151099,16.58075289,-0.00012949,0.001410079,0
0.001159384,16.62886619,-0.000128917,0.001417218,0
0.001157429,16.64772627,-0.00012987,0.001417168,0
0.001155042,16.68353701,-0.000131015,0.001417072,0
0.001161343,16.76471506,-0.000131395,0.001424133,0
0.001159984,16.84461528,-0.000131968,0.00142392,0
0.001166797,16.87025981,-0.000132161,0.001431119,0
0.001167498,16.8970797,-0.000131775,0.001431047,0
0.001172144,16.88476982,-0.000133107,0.001438358,0
0.001172428,16.91794646,-0.00013292,0.001438269,0
0.001179249,16.94559976,-0.000133107,0.001445463,0
0.001177211,16.99540708,-0.00013406,0.00144533,0
0.001183646,17.02136323,-0.000134446,0.001452538,0
0.001182394,17.06640533,-0.000135012,0.001452418,0
0.001188447,17.09217011,-0.000135585,0.001459617,0
0.001187223,17.12150698,-0.000136158,0.001459538,0
0.001194664,17.2010893,-0.000135965,0.001466593,0
0.001194212,17.22568919,-0.000136158,0.001466528,0
0.001199582,17.22684258,-0.00013711,0.001473802,0
0.001198246,17.29805206,-0.000137683,0.001473612,0
0.001205387,17.3455233,-0.000137683,0.001480753,0
0.001204133,17.39099309,-0.000138249,0.001480632,0
0.001202968,17.39829724,-0.000138822,0.001480612,0
0.001208936,17.45954651,-0.000139395,0.001487726,0
0.001207781,17.46305062,-0.000139968,0.001487717,0
0.001214954,17.49854242,-0.000139968,0.001494889,0
0.001214079,17.54177757,-0.000140348,0.001494774,0
0.001219609,17.62380368,-0.000141107,0.001501823,0
0.001218467,17.62231879,-0.00014168,0.001501827,0
0.001223394,17.64456587,-0.000142825,0.001509045,0
0.00122373,17.66321891,-0.000142632,0.001508995,0
0.001228989,17.70221274,-0.000143585,0.001516158,0
0.001227275,17.77533164,-0.000144344,0.001515963,0
0.001232561,17.80765605,-0.000145297,0.001523154,0
0.001232087,17.84060473,-0.00014549,0.001523066,0
0.001239178,17.90651883,-0.00014549,0.001530158,0
0.001239836,17.94964836,-0.000145103,0.001530043,0
0.001245112,17.98557308,-0.000146056,0.001537224,0
0.001244306,17.99807641,-0.000146442,0.001537191,0
0.001250755,18.0203329,-0.000146822,0.001544399,0
0.001247475,18.10627198,-0.000148347,0.00154417,0
0.001253875,18.14696191,-0.000148727,0.001551329,0
0.001253158,18.13106427,-0.000149107,0.001551371,0
0.001258736,18.19877905,-0.000149866,0.001558468,0
0.00125817,18.26585804,-0.000150059,0.001558289,0
0.001264832,18.35317744,-0.000150246,0.001565323,0
0.001263218,18.38379632,-0.000151012,0.001565241,0
0.001267393,18.40817766,-0.000152531,0.001572454,0
0.001269165,18.45299912,-0.000151585,0.001572334,0
0.001274448,18.48775998,-0.000152531,0.001579509,0
0.001273948,18.53014289,-0.000152724,0.001579396,0
0.001271884,18.5895852,-0.000153676,0.001579237,0
0.00127729,18.57741022,-0.000154629,0.001586547,0
0.001277605,18.60378778,-0.000154436,0.001586477,0
0.001283179,18.66451211,-0.000155202,0.001593582,0
0.001282004,18.67553369,-0.000155774,0.001593553,0
0.001287973,18.73752122,-0.000156341,0.001600655,0
0.001285972,18.77344803,-0.000157293,0.001600559,0
0.001292348,18.82675005,-0.000157673,0.001607694,0
0.001290389,18.84699044,-0.000158625,0.00160764,0
0.00129749,18.90940252,-0.000158625,0.001614741,0
0.001296229,18.95253205,-0.000159198,0.001614626,0
0.001300411,18.96959669,-0.000160724,0.001621858,0
0.001300621,19.03561431,-0.00016053,0.001621681,0
0.001307758,19.08435815,-0.00016053,0.001628819,0
0.001305757,19.1203979,-0.000161483,0.001628723,0
0.001311906,19.11011457,-0.000162056,0.001636018,0
0.001311153,19.10777536,-0.000162435,0.001636024,0
0.001316368,19.16680254,-0.000163388,0.001643144,0
0.00131852,19.2188309,-0.000162242,0.001643005,0
0.001322677,19.24129339,-0.000163768,0.001650213,0
0.001321878,19.25125987,-0.000164154,0.001650186,0
0.001327849,19.31663753,-0.00016472,0.001657289,0
0.001326627,19.34514202,-0.000165293,0.001657213,0
0.001333368,19.39760121,-0.000165486,0.00166434,0
0.001330954,19.44847304,-0.000166625,0.001664204,0
0.00133629,19.46202834,-0.000167578,0.001671446,0
0.001334575,19.53546932,-0.000168337,0.00167125,0
0.001341452,19.53727,-0.00016853,0.001678513,0
0.001340144,19.59820033,-0.000169103,0.00167835,0
0.001346967,19.62479853,-0.00016929,0.001685546,0
0.00134537,19.64916732,-0.000170056,0.001685481,0
0.00135179,19.68594009,-0.000170435,0.001692661,0
0.0013506,19.70247038,-0.000171008,0.001692617,0
0.00135809,19.76403858,-0.000170815,0.00169972,0
0.001354915,19.81034701,-0.00017234,0.001699596,0
0.001361727,19.84531283,-0.000172527,0.00170678,0
0.001359776,19.86215996,-0.000173479,0.001706735,0
0.001365842,19.88325156,-0.000174052,0.001713947,0
0.001366535,19.90826135,-0.000173673,0.00171388,0
0.001370988,19.96453208,-0.000175005,0.001720997,0
0.001370137,19.99854528,-0.000175384,0.001720906,0
0.001368151,20.02896025,-0.000176337,0.001720825,0
0.001374895,20.0841717,-0.00017653,0.001727955,0
0.001380167,20.11818385,-0.000177483,0.001735132,0
0.00137937,20.13207586,-0.000177862,0.001735095,0
0.001380446,20.15834676,-0.000177289,0.001735025,0
0.001387584,20.21058635,-0.000177289,0.001742163,0
0.001386346,20.24523951,-0.000177862,0.00174207,0
0.001390118,20.27215455,-0.000179574,0.001749266,0
0.001388905,20.29727414,-0.000180147,0.001749199,0
0.001394137,20.34962144,-0.0001811,0.001756337,0
0.001392875,20.39815302,-0.000181666,0.001756207,0
0.001399675,20.42887856,-0.000181859,0.001763393,0
0.001397732,20.442872,-0.000182811,0.001763355,0
0.001404521,20.47751993,-0.000183005,0.00177053,0
0.001403542,20.55975308,-0.000183384,0.001770311,0
0.001410778,20.57554406,-0.000183384,0.001777546,0
0.00140913,20.62386231,-0.000184144,0.001777417,0
0.001414024,20.65459622,-0.000185289,0.001784603,0
0.001411988,20.7035513,-0.000186242,0.001784472,0
0.001418571,20.67918356,-0.000186622,0.001791815,0
0.001415633,20.7817575,-0.000187954,0.001791541,0
0.001424427,20.78398691,-0.000187188,0.001798802,0
0.001423181,20.82160356,-0.000187761,0.001798702,0
0.001427756,20.83082132,-0.000189099,0.001805955,0
0.001427623,20.88041846,-0.000189099,0.001805822,0
0.00143369,20.90595214,-0.000189666,0.001813022,0
0.001431325,20.93382399,-0.000190811,0.001812947,0
0.001439948,20.99475119,-0.000190052,0.001820052,0
0.001438061,20.99295469,-0.000190998,0.001820057,0
0.001444141,21.01234494,-0.000191571,0.001827283,0
0.001443257,21.05928706,-0.00019195,0.001827158,0
0.001440679,21.16663144,-0.000193096,0.001826871,0
0.001446783,21.17331132,-0.000193669,0.001834121,0
0.00144635,21.19556154,-0.000193855,0.001834061,0
0.001451548,21.26104899,-0.000194808,0.001841164,0
0.00144961,21.27345507,-0.00019576,0.001841131,0
0.001457998,21.28298864,-0.000195188,0.001848373,0
0.001456001,21.3171064,-0.00019614,0.001848282,0
0.00146091,21.3425397,-0.000197286,0.001855482,0
0.001459265,21.38980599,-0.000198045,0.001855355,0
0.001465777,21.38704118,-0.000198432,0.00186264,0
0.001465594,21.45560819,-0.000198432,0.001862457,0
0.001471601,21.50350817,-0.000198998,0.001869597,0
0.001468514,21.51708019,-0.000200523,0.001869561,0
0.001474167,21.55670352,-0.000201282,0.001876732,0
0.001472843,21.62346463,-0.000201855,0.001876554,0
0.001479677,21.64148503,-0.000202048,0.001883774,0
0.001478479,21.66595943,-0.000202615,0.001883708,0
0.001483413,21.68555986,-0.00020376,0.001890933,0
0.001481754,21.73812257,-0.00020452,0.001890793,0
0.001488904,21.78199559,-0.00020452,0.001897943,0
0.001486539,21.80954328,-0.000205665,0.00189787,0
0.001493263,21.87333567,-0.000205852,0.001904967,0
0.001492022,21.90905125,-0.000206425,0.001904872,0
0.001488896,21.93734347,-0.00020795,0.001904796,0
0.001496087,21.9696616,-0.00020795,0.001911987,0
0.00149604,21.98746031,-0.00020795,0.00191194,0
0.00150167,22.03197224,-0.000208709,0.001919089,0
0.001498162,22.05846065,-0.000210428,0.001919018,0
0.001504508,22.12299861,-0.000210808,0.001926123,0
0.00150524,22.13316901,-0.000210428,0.001926096,0
0.001510213,22.13942956,-0.000211567,0.001933347,0
0.001511213,22.19409829,-0.000210994,0.001933201,0
0.001516993,22.18095918,-0.00021176,0.001940514,0
0.001517917,22.26393791,-0.000211187,0.001940292,0
0.001522886,22.27156518,-0.000212326,0.001947539,0
0.00152032,22.37467033,-0.000213472,0.001947264,0
0.001526007,22.39788049,-0.000214231,0.00195447,0
0.001526351,22.40858105,-0.000214045,0.001954441,0
0.001531551,22.47322881,-0.000214997,0.001961546,0
0.001529959,22.50056318,-0.000215757,0.001961473,0
0.001538795,22.48221967,-0.000214997,0.00196879,0
0.001535252,22.52652769,-0.000216709,0.001968671,0
0.001535124,22.57473824,-0.000216709,0.001968542,0
0.001541135,22.61988386,-0.000217282,0.001975699,0
0.001537353,22.60949701,-0.000219187,0.001975727,0
0.001544102,22.6638604,-0.000219374,0.00198285,0
0.001543273,22.69014176,-0.000219753,0.001982779,0
0.001549294,22.72775841,-0.000220326,0.001989947,0
0.001546771,22.81454554,-0.000221472,0.001989715,0
0.001552131,22.81900228,-0.000222425,0.001996981,0
0.001550853,22.87388538,-0.000222991,0.001996834,0
0.001553853,22.90027444,-0.000225089,0.002004031,0
0.001555002,22.89900184,-0.000224516,0.002004034,0
0.001559892,22.94032755,-0.000225655,0.002011202,0
0.001558657,22.97371229,-0.000226228,0.002011113,0
0.001565013,23.02563817,-0.000226614,0.002018242,0
0.001564955,23.0471449,-0.000226614,0.002018184,0
0.001569042,23.10457844,-0.000228133,0.002025308,0
0.001570111,23.12852059,-0.000227567,0.002025244,0
0.001573449,23.17801838,-0.000229465,0.00203238,0
0.001573001,23.20122017,-0.000229658,0.002032318,0
0.001572159,23.23206283,-0.000230038,0.002032235,0
0.001577427,23.26777109,-0.000230991,0.002039408,0
0.001575781,23.31036523,-0.000231757,0.002039294,0
0.001584551,23.32521405,-0.000230991,0.002046532,0
0.001581375,23.37193971,-0.000232516,0.002046407,0
0.001586218,23.42694934,-0.000233655,0.002053528,0
0.001584329,23.42088851,-0.000234608,0.002053544,0
0.001591148,23.44781192,-0.000234801,0.00206075,0
0.001591462,23.47483572,-0.000234608,0.002060677,0
0.001597381,23.55102896,-0.00023518,0.002067742,0
0.00159584,23.55939972,-0.00023594,0.002067719,0
0.001599978,23.59245715,-0.000237465,0.002074909,0
0.001599195,23.60156826,-0.000237845,0.002074884,0
0.001606018,23.62329981,-0.000238038,0.002082094,0
0.001603253,23.66090809,-0.00023937,0.002081993,0
0.001602787,23.69069147,-0.000239563,0.002081914,0
0.00160954,23.7437833,-0.00023975,0.00208904,0
0.001607507,23.79157348,-0.000240702,0.002088912,0
0.001613577,23.81477527,-0.000241275,0.002096128,0
0.001613526,23.8341718,-0.000241275,0.002096076,0
0.001619451,23.91280464,-0.000241841,0.002103133,0
0.001617177,23.90634122,-0.000242987,0.002103151,0
0.001622716,23.98358538,-0.000243753,0.002110222,0
0.001620462,23.9744795,-0.000244892,0.002110246,0
0.001626078,24.0242795,-0.000245651,0.002117381,0
0.001624409,24.07567626,-0.000246417,0.002117244,0
0.001630816,24.1135993,-0.000246797,0.00212441,0
0.001629635,24.12664325,-0.00024737,0.002124375,0
0.001635696,24.15843331,-0.000247936,0.002131568,0
0.001634849,24.18598308,-0.000248323,0.002131494,0
0.001632825,24.23558231,-0.000249268,0.002131362,0
0.001638407,24.29322603,-0.000250034,0.002138476,0
0.001638345,24.31643515,-0.000250034,0.002138414,0
0.001644238,24.4058752,-0.000250607,0.002145452,0
0.001642234,24.44296064,-0.00025156,0.002145353,0
0.001648422,24.42304963,-0.000252126,0.002152674,0
0.001647238,24.43734632,-0.000252699,0.002152636,0
0.001651302,24.49828188,-0.000254224,0.002159751,0
0.001652091,24.48725089,-0.000253845,0.00215978,0
0.001659882,24.58071895,-0.000253458,0.002166798,0
0.001656423,24.58877391,-0.000255177,0.002166777,0
0.001662782,24.64472152,-0.000255556,0.002173895,0
0.001663055,24.68721632,-0.000255363,0.002173781,0
0.001667685,24.67588207,-0.000256702,0.002181089,0
0.001664844,24.74200321,-0.000258034,0.002180913,0
0.001662865,24.77475112,-0.00025898,0.002180825,0
0.001668461,24.82699699,-0.000259746,0.002187953,0
0.001666837,24.86630452,-0.000260506,0.002187848,0
0.001673998,24.91017545,-0.000260506,0.002195009,0
0.001672788,24.93402034,-0.000261078,0.002194945,0
0.00167765,24.9768278,-0.000262224,0.002202098,0
0.001678484,24.95382887,-0.000261838,0.00220216,0
0.00168218,25.00819958,-0.000263556,0.002209292,0
0.001680913,25.05831851,-0.000264122,0.002209158,0
0.001687608,25.12804834,-0.000264316,0.00221624,0
0.001685997,25.16258961,-0.000265075,0.002216147,0
0.001690862,25.20444758,-0.000266221,0.002223303,0
0.001690865,25.20339875,-0.000266221,0.002223306,0
0.00169609,25.25859869,-0.000267173,0.002230436,0
0.00169445,25.30406116,-0.000267933,0.002230315,0
0.001693974,25.33764981,-0.000268126,0.002230225,0
0.001699613,25.37866077,-0.000268885,0.002237383,0
0.001699131,25.41447883,-0.000269078,0.002237288,0
0.001703587,25.47329059,-0.00027041,0.002244408,0
0.001702246,25.54629865,-0.000270983,0.002244213,0
0.001707497,25.59335267,-0.000271929,0.002251355,0
0.001705927,25.60754583,-0.000272695,0.002251317,0
0.001711964,25.63923446,-0.000273268,0.0022585,0
0.001712308,25.65503276,-0.000273075,0.002258458,0
0.001717248,25.67240273,-0.000274221,0.002265689,0
0.001717979,25.68289206,-0.000273841,0.002265661,0
0.00172021,25.71829184,-0.000276312,0.002272834,0
0.001720003,25.79575246,-0.000276312,0.002272627,0
0.001719586,25.80719441,-0.000276505,0.002272597,0
0.001724471,25.85000919,-0.000277644,0.00227976,0
0.001722025,25.9079729,-0.00027879,0.002279605,0
0.001729395,25.86982609,-0.00027879,0.002286975,0
0.001726297,25.89239628,-0.000280309,0.002286914,0
0.001732598,25.96890114,-0.000280695,0.002293988,0
0.001730876,26.04489361,-0.000281454,0.002293785,0
0.001736188,26.06385513,-0.000282407,0.002301002,0
0.001735683,26.10814119,-0.0002826,0.002300883,0
0.00174024,26.12552685,-0.000283932,0.002308105,0
0.0017394,26.15571909,-0.000284312,0.002308024,0
0.001745097,26.17904742,-0.000285071,0.002315239,0
0.00174389,26.20171486,-0.000285644,0.002315179,0
0.001750406,26.19896051,-0.000286024,0.002322454,0
0.00175075,26.20998419,-0.000285837,0.002322424,0
0.001748024,26.23276457,-0.00028717,0.002322364,0
0.001754416,26.28013647,-0.000287549,0.002329515,0
0.001753785,26.37688277,-0.000287736,0.002329256,0
0.001759134,26.38186131,-0.000288688,0.002336511,0
0.00175781,26.44872907,-0.000289261,0.002336332,0
0.001763366,26.51961752,-0.000290027,0.00234342,0
0.001761585,26.47299852,-0.00029098,0.002343545,0
0.001766781,26.54060559,-0.000291926,0.002350632,0
0.001764795,26.57069849,-0.000292878,0.002350551,0
0.001771165,26.62272476,-0.000293258,0.00235768,0
0.001768756,26.66669607,-0.000294403,0.002357563,0
0.001776009,26.67593789,-0.000294403,0.002364816,0
0.001774026,26.70485648,-0.000295356,0.002364738,0
0.00178043,26.74417029,-0.000295736,0.002371901,0
0.001778443,26.77479753,-0.000296688,0.002371819,0
0.001777189,26.81527206,-0.000297261,0.002371711,0
0.001782421,26.86794038,-0.000298214,0.002378848,0
0.001780787,26.91106573,-0.000298973,0.002378733,0
0.001786896,26.91584036,-0.000299546,0.002385988,0
0.001785604,26.97072869,-0.000300119,0.002385841,0
0.001790105,27.00919444,-0.000301451,0.002393006,0
0.001790315,27.07521519,-0.000301258,0.00239283,0
0.001794437,27.11442024,-0.000302783,0.002400003,0
0.001795477,27.15383966,-0.00030221,0.002399897,0
0.001800761,27.18319431,-0.000303163,0.002407087,0
0.001796921,27.19453587,-0.000305068,0.002407056,0
0.001803734,27.22876134,-0.000305254,0.002414242,0
0.001800972,27.26034645,-0.000306593,0.002414158,0
0.001800592,27.26288538,-0.00030678,0.002414151,0
0.001806487,27.347761,-0.000307352,0.002421192,0
0.001804462,27.39270062,-0.000308305,0.002421072,0
0.001810593,27.39322974,-0.000308878,0.002428348,0
0.001810049,27.45701585,-0.000309064,0.002428178,0
0.001816132,27.47184898,-0.000309637,0.002435406,0
0.001815289,27.50321763,-0.000310017,0.002435322,0
0.001819429,27.5319344,-0.000311542,0.002442513,0
0.001816979,27.5911728,-0.000312688,0.002442355,0
0.001822319,27.60843716,-0.000313634,0.002449586,0
0.001819601,27.62339264,-0.000314973,0.002449547,0
0.001826988,27.7233147,-0.000314779,0.002456547,0
0.001824624,27.75065743,-0.000315925,0.002456474,0
0.001829575,27.76898631,-0.000317064,0.002463703,0
0.001829436,27.82102304,-0.000317064,0.002463564,0
0.001829666,27.87431564,-0.000316878,0.002463422,0
0.001835719,27.9052566,-0.000317444,0.002470607,0
0.001834102,27.93705502,-0.00031821,0.002470522,0
0.001838576,27.98908966,-0.000319542,0.00247766,0
0.001836184,28.0316817,-0.000320681,0.002477546,0
0.001842228,28.06114091,-0.000321254,0.002484735,0
0.001840857,28.14549368,-0.000321827,0.00248451,0
0.001845795,28.16456186,-0.000322966,0.002491727,0
0.001844626,28.17324737,-0.000323539,0.002491704,0
0.001851885,28.18046368,-0.000323539,0.002498962,0
0.001848672,28.24118174,-0.000325064,0.0024988,0
0.001853591,28.26757917,-0.000326203,0.002505997,0
0.001851575,28.30921232,-0.000327156,0.002505886,0
0.001849906,28.3605066,-0.000327922,0.002505749,0
0.001855663,28.36102945,-0.000328681,0.002513025,0
0.00185478,28.40744977,-0.000329061,0.002512901,0
0.00185894,28.428533,-0.000330586,0.002520112,0
0.001858843,28.46498265,-0.000330586,0.002520015,0
0.001864909,28.48607424,-0.000331159,0.002527226,0
0.001863711,28.51066472,-0.000331725,0.002527161,0
0.001868904,28.57773116,-0.000332678,0.002534259,0
0.001866066,28.6376043,-0.000334016,0.002534099,0
0.001872606,28.63082718,-0.000334389,0.002541385,0
0.001870573,28.67363255,-0.000335349,0.002541271,0
0.00187506,28.72111215,-0.000336681,0.002548421,0
0.00187546,28.71592239,-0.000336488,0.002548435,0
0.001873803,28.7626491,-0.000337254,0.00254831,0
0.001878624,28.82591655,-0.000338393,0.002555409,0
0.001877461,28.83226703,-0.000338966,0.002555392,0
0.001882315,28.88674545,-0.000340105,0.002562524,0
0.00188155,28.88376732,-0.000340491,0.002562532,0
0.001885194,28.95879671,-0.000342203,0.002569599,0
0.001885873,28.9888917,-0.000341823,0.002569519,0
0.00189335,29.05512264,-0.00034163,0.00257661,0
0.001889847,29.0846906,-0.000343342,0.002576531,0
0.001895839,29.13692497,-0.000343915,0.002583669,0
0.001894287,29.14952973,-0.000344674,0.002583635,0
0.001893439,29.17762431,-0.00034506,0.00258356,0
0.001897899,29.23154956,-0.000346393,0.002590684,0
0.001897443,29.26229079,-0.000346579,0.002590602,0
0.001903844,29.30129193,-0.000346965,0.002597775,0
0.001901883,29.32724808,-0.000347911,0.002597706,0
0.001906049,29.34633089,-0.000349437,0.002604923,0
0.001904069,29.3744077,-0.000350389,0.002604848,0
0.001910904,29.39538636,-0.000350582,0.002612069,0
0.001908166,29.42315573,-0.000351915,0.002611995,0
0.001914481,29.49553115,-0.000352294,0.002619069,0
0.001913222,29.53780845,-0.000352867,0.002618956,0
0.001918152,29.56016114,-0.000354006,0.002626164,0
0.001916231,29.56621046,-0.000354959,0.002626148,0
0.001914553,29.62586819,-0.000355718,0.002625989,0
0.001921301,29.67949855,-0.000355911,0.002633123,0
0.001920056,29.71657353,-0.000356484,0.002633024,0
0.001924919,29.7589648,-0.00035763,0.002640179,0
0.001922944,29.79032613,-0.000358576,0.002640095,0
0.001929348,29.82806826,-0.000358962,0.002647272,0
